trade_id,fold,timestamp_entry,timestamp_exit,direction,regime,setup,alpha_proba,meta_proba,approved_risk,actual_risk_percent,risk_amount,lot_size,entry_price,sl_price,tp_price,exit_price,exit_reason,r_gross,r_net,pnl_gross,pnl_net,commission,total_cost,monetary_loss_at_sl,equity_before,equity_after,daily_dd_before,total_dd_before,decision_id
t02_00079,2,2023-01-13 10:00:00+00:00,2023-01-13 12:00:00+00:00,LONG,,PULLBACK,0.789856,0.771464,0.003,0.002937,307.81,0.18,1900.2707,1883.5291,1933.7539,1905.75,TIMEOUT,0.320418,0.248413,98.63,76.46,1.26,22.16,301.35,102604.8,102681.27,0.0,0.0,dec_20260711T124053881084
t02_00080,2,2023-01-17 12:00:00+00:00,2023-01-17 14:00:00+00:00,LONG,,FAILED_BREAKOUT,0.76601,0.746131,0.0021,0.00207,215.63,0.15,1907.1707,1893.0007,1935.5107,1909.41,TIMEOUT,0.155776,0.07012,33.59,15.12,1.05,18.47,212.55,102681.27,102696.39,0.0,0.0,dec_20260711T124054077074
t02_00081,2,2023-01-18 15:00:00+00:00,2023-01-18 17:00:00+00:00,LONG,,CONTINUATION,0.682499,0.802862,0.0025,0.002404,256.74,0.1,1917.9607,1893.2707,1967.3407,1911.96,TIMEOUT,-0.233725,-0.281686,-60.01,-72.32,0.7,12.31,246.9,102696.39,102624.07,0.000704,0.000704,dec_20260711T124054206974
t02_00082,2,2023-01-19 16:00:00+00:00,2023-01-19 18:00:00+00:00,LONG,,CONTINUATION,0.872931,0.747763,0.0025,0.002395,256.56,0.12,1913.8007,1893.3144,1954.7732,1920.8,TIMEOUT,0.327378,0.269785,83.99,69.22,0.84,14.78,245.83,102624.07,102693.28,0.0,3e-05,dec_20260711T124054308702
t02_00083,2,2023-01-23 10:00:00+00:00,2023-01-23 12:00:00+00:00,LONG,,FAILED_BREAKOUT,0.706628,0.698392,0.0021,0.002004,215.66,0.12,1920.8907,1903.7439,1955.1842,1926.48,TIMEOUT,0.311008,0.242493,67.07,52.3,0.84,14.78,205.76,102693.28,102745.58,0.0,0.0,dec_20260711T124054519993
t02_00084,2,2023-01-24 17:00:00+00:00,2023-01-24 19:00:00+00:00,LONG,,FAILED_BREAKOUT,0.879132,0.756311,0.0021,0.001994,215.77,0.09,1921.9807,1899.2125,1967.5171,1933.91,TIMEOUT,0.497585,0.446225,107.36,96.28,0.63,11.08,204.91,102745.58,102841.86,0.0,0.0,dec_20260711T124054674829
t02_00085,2,2023-02-01 20:00:00+00:00,2023-02-01 22:00:00+00:00,LONG,,RANGE_EDGE_REJECTION,0.861042,0.847363,0.0021,0.002002,215.97,0.1,1926.3107,1905.726,1967.48,1953.345,TIMEOUT,1.251763,1.194749,270.34,258.03,0.7,12.31,205.85,102841.86,103099.89,0.0,0.0,dec_20260711T124055377798
t02_00086,2,2023-02-01 22:00:00+00:00,2023-02-02 01:00:00+00:00,LONG,,CONTINUATION,0.680391,0.685695,0.003,0.002941,309.3,0.1,1943.4507,1913.1308,2004.0903,1952.802,TIMEOUT,0.302339,0.262528,93.51,81.2,0.7,12.31,303.2,103099.89,103181.09,0.0,0.0,dec_20260711T124055390246
t02_00087,2,2023-02-09 09:00:00+00:00,2023-02-09 11:00:00+00:00,LONG,,CONTINUATION,0.799695,0.65779,0.003,0.002934,309.54,0.24,1881.534,1868.9195,1906.7629,1882.78,TIMEOUT,0.096608,-0.004032,29.9,-1.25,1.68,31.15,302.75,103181.09,103179.84,1.2e-05,1.2e-05,dec_20260711T124056003116
t02_00088,2,2023-03-01 08:00:00+00:00,2023-03-01 10:00:00+00:00,LONG,,CONTINUATION,0.776385,0.791689,0.003,0.002916,309.54,0.2,1831.7607,1816.716,1861.85,1835.5,TIMEOUT,0.241606,0.162047,74.79,50.16,1.4,24.63,300.89,103179.84,103230.0,0.0,0.0,dec_20260711T124057634032
t02_00089,2,2023-03-03 08:00:00+00:00,2023-03-03 10:00:00+00:00,LONG,,CONTINUATION,0.845259,0.819812,0.003,0.002932,309.69,0.26,1839.584,1827.9417,1862.8686,1844.35,TIMEOUT,0.400129,0.294514,123.92,91.21,1.82,32.71,302.7,103230.0,103321.21,0.0,0.0,dec_20260711T124057893198
t02_00090,2,2023-03-03 11:00:00+00:00,2023-03-03 13:00:00+00:00,LONG,,CONTINUATION,0.595351,0.65973,0.003,0.002967,309.96,0.26,1844.7807,1832.9905,1868.361,1848.15,TIMEOUT,0.282626,0.179339,87.6,55.59,1.82,32.01,306.54,103321.21,103376.8,0.0,0.0,dec_20260711T124057912773
t02_00091,2,2023-03-06 08:00:00+00:00,2023-03-06 10:00:00+00:00,SHORT,,LIQUIDITY_SWEEP,0.412515,0.724904,0.003,0.00296,310.13,0.22,1853.6693,1867.5799,1825.8483,1853.11,TIMEOUT,0.039678,-0.049089,12.31,-15.22,1.54,27.53,306.03,103376.8,103361.58,0.000147,0.000147,dec_20260711T124057957765
t02_00092,2,2023-03-07 09:00:00+00:00,2023-03-07 11:00:00+00:00,SHORT,,CONTINUATION,0.404383,0.744597,0.003,0.002927,310.08,0.29,1845.827,1856.2611,1824.9588,1843.43,TIMEOUT,0.224178,0.108395,69.51,33.61,2.03,35.9,302.59,103361.58,103395.19,0.0,0.0,dec_20260711T124058065033
t02_00093,2,2023-03-09 16:00:00+00:00,2023-03-09 18:00:00+00:00,LONG,,CONTINUATION,0.82714,0.699329,0.0025,0.002452,258.49,0.15,1825.7407,1808.8419,1859.5382,1826.01,TIMEOUT,0.015629,-0.055824,4.04,-14.43,1.05,18.47,253.48,103395.19,103380.76,0.00014,0.00014,dec_20260711T124058363961
t02_00094,2,2023-03-10 13:00:00+00:00,2023-03-10 15:00:00+00:00,LONG,,CONTINUATION,0.684859,0.663154,0.003,0.002885,310.14,0.22,1833.3607,1819.8041,1860.4739,1860.4739,TP_HIT,1.923295,1.83595,596.49,569.4,1.54,27.09,298.25,103380.76,103950.16,0.0,0.0,dec_20260711T124058463273
t02_00095,2,2023-03-13 01:00:00+00:00,2023-03-13 03:00:00+00:00,LONG,,BREAKOUT_RETEST,0.854457,0.837263,0.003,0.002809,311.85,0.08,1884.241,1847.7376,1957.2478,1877.0,TIMEOUT,-0.185756,-0.219413,-57.93,-68.42,0.56,10.5,292.03,103950.16,103881.74,0.000658,0.000658,dec_20260711T124058543344
t02_00096,2,2023-03-20 08:00:00+00:00,2023-03-20 10:00:00+00:00,SHORT,,LIQUIDITY_SWEEP,0.207998,0.948001,0.003,0.00297,311.65,0.06,1987.146,2038.5653,1884.3074,1996.0,TIMEOUT,-0.17046,-0.194295,-53.12,-60.55,0.42,7.43,308.52,103881.74,103821.18,0.000583,0.001241,dec_20260711T124059214148
t02_00097,2,2023-03-22 19:00:00+00:00,2023-03-22 21:00:00+00:00,LONG,,CONTINUATION,0.951067,0.974055,0.0014,0.001358,145.35,0.05,1949.2107,1921.0085,2005.615,1971.705,TIMEOUT,0.773799,0.731441,112.47,106.31,0.35,6.16,141.01,103821.18,103927.5,0.0,0.000218,dec_20260711T124059525088
t02_00098,2,2023-03-22 20:00:00+00:00,2023-03-22 22:00:00+00:00,LONG,,CONTINUATION,0.949054,0.94892,0.0025,0.002197,259.82,0.07,1949.6407,1917.016,2014.89,1967.68,TIMEOUT,0.486011,0.452837,126.28,117.66,0.49,8.62,228.37,103927.5,104045.15,0.0,0.0,dec_20260711T124059532261
t02_00099,2,2023-03-28 14:00:00+00:00,2023-03-28 16:00:00+00:00,LONG,,CONTINUATION,0.828137,0.871176,0.0025,0.002425,260.11,0.12,1957.3307,1936.3012,1999.3896,1963.28,TIMEOUT,0.274468,0.217662,71.39,56.62,0.84,14.78,252.35,104045.15,104101.77,0.0,0.0,dec_20260711T124059999872
t02_00100,2,2023-03-28 20:00:00+00:00,2023-03-28 22:00:00+00:00,LONG,,CONTINUATION,0.800161,0.67044,0.0025,0.002423,260.25,0.09,1969.6507,1941.6251,2025.7017,1973.106,TIMEOUT,0.119493,0.076911,31.1,20.02,0.63,11.08,252.23,104101.77,104121.79,0.0,0.0,dec_20260711T124100040745
t03_00001,3,2023-04-04 17:00:00+00:00,2023-04-04 19:00:00+00:00,LONG,,CONTINUATION,0.94839,0.975205,0.003,0.002913,300.0,0.08,1993.1407,1956.7248,2065.9725,2020.83,TIMEOUT,0.738382,0.705547,221.51,211.66,0.56,9.85,291.33,100000.0,100211.66,0.0,0.0,dec_20260711T124100247312
t03_00002,3,2023-04-04 18:00:00+00:00,2023-04-04 20:00:00+00:00,LONG,,CONTINUATION,0.718657,0.743386,0.003,0.002861,300.63,0.07,2017.1307,1976.1726,2099.0467,2018.34,TIMEOUT,0.028159,-0.000512,8.47,-0.15,0.49,8.62,286.71,100211.66,100211.51,2e-06,2e-06,dec_20260711T124100250142
t03_00003,3,2023-04-11 10:00:00+00:00,2023-04-11 12:00:00+00:00,LONG,,CONTINUATION,0.877579,0.811892,0.0025,0.002376,250.53,0.15,1999.8107,1983.9375,2031.5571,2004.18,TIMEOUT,0.261605,0.187882,65.54,47.07,1.05,18.47,238.1,100211.51,100258.58,0.0,0.0,dec_20260711T124100403832
t03_00004,3,2023-04-12 04:00:00+00:00,2023-04-12 06:00:00+00:00,LONG,,CONTINUATION,0.9347,0.910766,0.003,0.002886,300.78,0.15,2006.0307,1986.7419,2044.6082,2016.93,TIMEOUT,0.543553,0.482146,163.49,145.02,1.05,18.47,289.33,100258.58,100403.6,0.0,0.0,dec_20260711T124100434181
t03_00005,3,2023-04-12 06:00:00+00:00,2023-04-12 08:00:00+00:00,LONG,,CONTINUATION,0.656622,0.756514,0.003,0.002933,301.21,0.14,2015.5507,1994.5141,2057.6239,2017.89,TIMEOUT,0.10873,0.051499,32.75,15.51,0.98,17.24,294.51,100403.6,100419.11,0.0,0.0,dec_20260711T124100439204
t03_00006,3,2023-04-13 08:00:00+00:00,2023-04-13 10:00:00+00:00,LONG,,CONTINUATION,0.897561,0.856854,0.003,0.002859,301.26,0.16,2019.0907,2001.1466,2054.9789,2024.53,TIMEOUT,0.288884,0.223488,87.03,67.33,1.12,19.7,287.11,100419.11,100486.44,0.0,0.0,dec_20260711T124100455967
t03_00007,3,2023-04-13 10:00:00+00:00,2023-04-13 12:00:00+00:00,LONG,,PULLBACK,0.871736,0.742155,0.003,0.002833,301.46,0.15,2021.1807,2002.2053,2059.1314,2026.6,TIMEOUT,0.269654,0.208386,81.29,62.82,1.05,18.47,284.63,100486.44,100549.26,0.0,0.0,dec_20260711T124100460951
t03_00008,3,2023-04-20 13:00:00+00:00,2023-04-20 15:00:00+00:00,LONG,,CONTINUATION,0.72077,0.690875,0.0025,0.002385,251.37,0.12,2000.2607,1980.2794,2040.2232,2006.4,TIMEOUT,0.293082,0.2343,73.67,58.9,0.84,14.78,239.77,100549.26,100608.16,0.0,0.0,dec_20260711T124100690626
t03_00009,3,2023-04-25 01:00:00+00:00,2023-04-25 03:00:00+00:00,LONG,,CONTINUATION,0.885515,0.887621,0.0025,0.002375,251.52,0.12,1989.6407,1969.725,2029.4721,1996.44,TIMEOUT,0.324396,0.265649,81.59,66.82,0.84,14.78,238.99,100608.16,100674.97,0.0,0.0,dec_20260711T124100815892
t03_00010,3,2023-04-25 02:00:00+00:00,2023-04-25 04:00:00+00:00,LONG,,CONTINUATION,0.824022,0.771143,0.0025,0.002473,251.69,0.12,1993.244,1972.499,2034.734,1996.82,TIMEOUT,0.170495,0.11147,42.91,28.06,0.84,14.86,248.94,100674.97,100703.03,0.0,0.0,dec_20260711T124100818812
t03_00011,3,2023-05-02 17:00:00+00:00,2023-05-02 19:00:00+00:00,LONG,,CONTINUATION,0.955458,0.975934,0.0025,0.002269,251.76,0.08,1987.7407,1959.1773,2044.8675,2015.14,TIMEOUT,0.870649,0.831522,219.19,209.34,0.56,9.85,228.51,100703.03,100912.37,0.0,0.0,dec_20260711T124101125937
t03_00012,3,2023-05-02 18:00:00+00:00,2023-05-02 20:00:00+00:00,LONG,,CONTINUATION,0.760489,0.695012,0.0025,0.002324,252.28,0.07,2009.1807,1975.676,2076.19,2012.31,TIMEOUT,0.086829,0.052664,21.91,13.29,0.49,8.62,234.53,100912.37,100925.66,0.0,0.0,dec_20260711T124101129015
t03_00013,3,2023-05-03 20:00:00+00:00,2023-05-03 22:00:00+00:00,LONG,,CONTINUATION,0.837797,0.7542,0.003,0.002763,302.78,0.11,2024.7507,1999.3985,2075.455,2075.455,TP_HIT,1.842087,1.797353,557.75,544.2,0.77,13.54,278.87,100925.66,101469.86,0.0,0.0,dec_20260711T124101172717
t03_00014,3,2023-05-04 01:00:00+00:00,2023-05-04 03:00:00+00:00,LONG,,CONTINUATION,0.836181,0.809373,0.003,0.002649,304.41,0.06,2055.0137,2010.2088,2144.6233,2054.09,TIMEOUT,-0.018206,-0.042476,-5.54,-12.93,0.42,7.39,268.83,101469.86,101456.93,0.000127,0.000127,dec_20260711T124101184003
t03_00015,3,2023-05-04 15:00:00+00:00,2023-05-04 17:00:00+00:00,LONG,,PULLBACK,0.93175,0.958192,0.003,0.002649,304.37,0.07,2042.5307,2004.1421,2119.3078,2054.89,TIMEOUT,0.284244,0.255925,86.52,77.9,0.49,8.62,268.72,101456.93,101534.83,0.0,0.0,dec_20260711T124101208802
t03_00016,3,2023-05-15 07:00:00+00:00,2023-05-15 09:00:00+00:00,LONG,,CONTINUATION,0.636865,0.69647,0.0025,0.002445,253.84,0.14,2014.5607,1996.8312,2050.0196,2016.425,TIMEOUT,0.102823,0.034912,26.1,8.86,0.98,17.24,248.21,101534.83,101543.69,0.0,0.0,dec_20260711T124101574612
t03_00017,3,2023-05-15 08:00:00+00:00,2023-05-15 10:00:00+00:00,LONG,,CONTINUATION,0.863623,0.865142,0.0025,0.002424,253.86,0.15,2014.814,1998.4054,2047.6311,2018.01,TIMEOUT,0.188844,0.115694,47.94,29.37,1.05,18.57,246.13,101543.69,101573.06,0.0,0.0,dec_20260711T124101577850
t03_00018,3,2023-05-19 19:00:00+00:00,2023-05-19 21:00:00+00:00,LONG,,CONTINUATION,0.796877,0.752127,0.0025,0.002442,253.93,0.08,1975.4007,1944.3926,2037.4167,1976.755,TIMEOUT,0.042668,0.003875,10.83,0.98,0.56,9.85,248.06,101573.06,101574.04,0.0,0.0,dec_20260711T124101804036
t03_00019,3,2023-05-31 07:00:00+00:00,2023-05-31 09:00:00+00:00,LONG,,PULLBACK,0.759212,0.836478,0.003,0.002984,304.72,0.2,1958.6407,1943.4871,1988.9478,1960.01,TIMEOUT,0.089875,0.009057,27.39,2.76,1.4,24.63,303.07,101574.04,101576.8,0.0,0.0,dec_20260711T124102242171
t03_00020,3,2023-05-31 16:00:00+00:00,2023-05-31 18:00:00+00:00,LONG,,CONTINUATION,0.917977,0.872172,0.003,0.002817,304.73,0.12,1963.2107,1939.3642,2010.9035,1968.25,TIMEOUT,0.198445,0.149956,60.47,45.7,0.84,14.78,286.16,101576.8,101622.5,0.0,0.0,dec_20260711T124102271297
t03_00021,3,2023-06-05 20:00:00+00:00,2023-06-05 22:00:00+00:00,LONG,,CONTINUATION,0.841115,0.785178,0.0025,0.002389,254.06,0.09,1958.8807,1931.9108,2012.8203,1961.09,TIMEOUT,0.078265,0.034645,19.88,8.8,0.63,11.08,242.73,101622.5,101631.3,0.0,0.0,dec_20260711T124102473886
t03_00022,3,2023-06-06 12:00:00+00:00,2023-06-06 14:00:00+00:00,LONG,,PULLBACK,0.568875,0.664958,0.003,0.002973,304.89,0.26,1960.8407,1949.2194,1984.0832,1962.51,TIMEOUT,0.142355,0.037351,43.4,11.39,1.82,32.01,302.15,101631.3,101642.69,0.0,0.0,dec_20260711T124102515520
t03_00023,3,2023-06-08 14:00:00+00:00,2023-06-08 16:00:00+00:00,LONG,,PULLBACK,0.938202,0.964972,0.0025,0.002454,254.11,0.15,1947.2607,1930.6323,1980.5175,1966.328,TIMEOUT,1.125536,1.052851,286.01,267.54,1.05,18.47,249.43,101642.69,101910.23,0.0,0.0,dec_20260711T124102635650
t03_00024,3,2023-06-08 16:00:00+00:00,2023-06-08 18:00:00+00:00,LONG,,PULLBACK,0.813263,0.708944,0.0025,0.002479,254.78,0.11,1959.9607,1936.9937,2005.8946,1966.55,TIMEOUT,0.284491,0.231329,72.48,58.94,0.77,13.54,252.64,101910.23,101969.17,0.0,0.0,dec_20260711T124102642790
t03_00025,3,2023-06-12 06:00:00+00:00,2023-06-12 08:00:00+00:00,LONG,,RANGE_EDGE_REJECTION,0.789463,0.71507,0.0021,0.002074,214.14,0.16,1956.6007,1943.3846,1983.0328,1959.15,TIMEOUT,0.19048,0.098478,40.79,21.09,1.12,19.7,211.46,101969.17,101990.25,0.0,0.0,dec_20260711T124102725623
t03_00026,3,2023-06-16 13:00:00+00:00,2023-06-16 15:00:00+00:00,SHORT,,LIQUIDITY_SWEEP,0.438975,0.661348,0.003,0.002962,305.97,0.21,1963.7093,1978.0934,1934.9411,1962.62,TIMEOUT,0.074765,-0.009746,22.88,-2.98,1.47,25.86,302.07,101990.25,101987.27,2.9e-05,2.9e-05,dec_20260711T124103025613
t03_00027,3,2023-06-19 19:00:00+00:00,2023-06-20 01:00:00+00:00,SHORT,,CONTINUATION,0.32415,0.742857,0.003,0.002879,305.96,0.23,1950.11,1962.8766,1924.5768,1952.12,TIMEOUT,-0.151098,-0.245816,-46.23,-75.21,1.61,28.98,293.63,101987.27,101912.06,0.000737,0.000767,dec_20260711T124103105084
t03_00028,3,2023-06-20 23:00:00+00:00,2023-06-21 02:00:00+00:00,SHORT,,CONTINUATION,0.35084,0.707034,0.0016,0.001425,163.06,0.06,1935.6493,1959.8543,1887.2393,1937.29,TIMEOUT,-0.06037,-0.105679,-9.84,-17.23,0.42,7.39,145.23,101912.06,101894.83,0.000169,0.000936,dec_20260711T124103167421
t03_00029,3,2023-06-22 04:00:00+00:00,2023-06-22 06:00:00+00:00,SHORT,,CONTINUATION,0.425121,0.67424,0.0007,0.000697,71.33,0.04,1931.6293,1949.3956,1896.0968,1932.52,TIMEOUT,-0.049946,-0.120118,-3.56,-8.57,0.28,5.01,71.06,101894.83,101886.26,8.4e-05,0.00102,dec_20260711T124103242061
t04_00001,4,2024-01-29 14:00:00+00:00,2024-01-29 16:00:00+00:00,SHORT,,LIQUIDITY_SWEEP,0.436006,0.767798,0.003,0.002976,300.0,0.18,2027.727,2044.2611,1994.6588,2025.13,TIMEOUT,0.15582,0.07866,46.75,23.6,1.26,23.15,297.61,100000.0,100023.6,0.0,0.0,dec_20260711T124119225586
t04_00002,4,2024-01-31 14:00:00+00:00,2024-01-31 16:00:00+00:00,LONG,,CONTINUATION,0.71843,0.742907,0.003,0.002969,300.07,0.28,2038.538,2027.933,2059.748,2051.59,TIMEOUT,1.217902,1.096038,365.46,328.89,1.96,36.57,296.94,100023.6,100352.49,0.0,0.0,dec_20260711T124119318534
t04_00003,4,2024-02-01 04:00:00+00:00,2024-02-01 06:00:00+00:00,LONG,,CONTINUATION,0.6581,0.676751,0.003,0.002825,301.06,0.09,2044.5125,2013.0136,2107.5104,2045.09,TIMEOUT,0.017264,-0.021928,5.2,-6.6,0.63,11.8,283.49,100352.49,100345.88,6.6e-05,6.6e-05,dec_20260711T124119347144
t04_00004,4,2024-02-15 14:00:00+00:00,2024-02-15 16:00:00+00:00,LONG,,CONTINUATION,0.807624,0.813314,0.0025,0.002489,250.86,0.25,1998.383,1988.3909,2018.3673,2002.275,TIMEOUT,0.387866,0.257713,97.3,64.65,1.75,32.65,249.8,100345.88,100410.53,0.0,0.0,dec_20260711T124119873673
t04_00005,4,2024-02-22 08:00:00+00:00,2024-02-22 10:00:00+00:00,SHORT,,LIQUIDITY_SWEEP,0.422268,0.7732,0.003,0.002929,301.23,0.25,2028.222,2039.9845,2004.697,2031.65,TIMEOUT,-0.2845,-0.392889,-85.7,-118.35,1.75,32.65,294.06,100410.53,100292.18,0.001179,0.001179,dec_20260711T124120129653
t04_00006,4,2024-02-29 14:00:00+00:00,2024-02-29 16:00:00+00:00,LONG,,FAILED_BREAKOUT,0.878183,0.936831,0.0021,0.002016,210.61,0.16,2030.9505,2018.3151,2056.2212,2047.805,TIMEOUT,1.280433,1.180077,269.67,248.54,1.12,21.14,202.17,100292.18,100540.72,0.0,0.0,dec_20260711T124120428177
t04_00007,4,2024-03-04 08:00:00+00:00,2024-03-04 10:00:00+00:00,LONG,,CONTINUATION,0.667499,0.817642,0.003,0.002823,301.62,0.14,2083.183,2062.9119,2123.7251,2083.926,TIMEOUT,0.034487,-0.025668,10.4,-7.74,0.98,18.14,283.8,100540.72,100532.98,7.7e-05,7.7e-05,dec_20260711T124120527609
t04_00008,4,2024-03-05 14:00:00+00:00,2024-03-05 16:00:00+00:00,LONG,,BREAKOUT_RETEST,0.902528,0.905753,0.003,0.002944,301.6,0.14,2125.1355,2103.9939,2167.4187,2128.205,TIMEOUT,0.142483,0.083021,42.97,25.04,0.98,17.93,295.98,100532.98,100558.02,0.0,0.0,dec_20260711T124120591369
t04_00009,4,2024-03-05 15:00:00+00:00,2024-03-05 17:00:00+00:00,LONG,,CONTINUATION,0.916522,0.845672,0.003,0.00288,301.67,0.12,2126.688,2102.5521,2174.9598,2127.47,TIMEOUT,0.031107,-0.018457,9.38,-5.57,0.84,14.95,289.63,100558.02,100552.45,5.5e-05,5.5e-05,dec_20260711T124120594890
t04_00010,4,2024-03-07 06:00:00+00:00,2024-03-07 08:00:00+00:00,LONG,,CONTINUATION,0.835159,0.763155,0.003,0.002929,301.66,0.1,2153.72,2124.265,2212.63,2155.415,TIMEOUT,0.056189,0.014719,16.95,4.44,0.7,12.51,294.55,100552.45,100556.89,0.0,1.1e-05,dec_20260711T124120653515
t04_00011,4,2024-03-12 16:00:00+00:00,2024-03-12 18:00:00+00:00,SHORT,,CONTINUATION,0.443581,0.726902,0.003,0.002838,301.67,0.1,2161.179,2189.7174,2104.1022,2164.37,TIMEOUT,-0.105778,-0.146253,-31.91,-44.12,0.7,12.21,285.38,100556.89,100512.77,0.000439,0.00045,dec_20260711T124120873787
t04_00012,4,2024-03-13 16:00:00+00:00,2024-03-13 18:00:00+00:00,LONG,,CONTINUATION,0.878611,0.675444,0.0025,0.002402,251.28,0.15,2166.648,2150.5534,2198.8373,2173.625,TIMEOUT,0.416488,0.342108,104.65,85.96,1.05,18.69,241.42,100512.77,100598.73,0.0,0.0,dec_20260711T124120925729
t04_00013,4,2024-03-15 22:00:00+00:00,2024-03-18 01:00:00+00:00,SHORT,,CONTINUATION,0.342788,0.676761,0.003,0.002975,301.8,0.13,2156.4767,2179.499,2110.432,2155.715,TIMEOUT,0.032809,-0.023907,9.9,-7.22,0.91,17.12,299.29,100598.73,100591.52,7.2e-05,7.2e-05,dec_20260711T124121065859
t04_00014,4,2024-03-25 14:00:00+00:00,2024-03-25 16:00:00+00:00,LONG,,CONTINUATION,0.81205,0.882478,0.0025,0.002334,251.48,0.09,2171.0755,2144.9907,2223.2451,2177.46,TIMEOUT,0.228489,0.182287,57.46,45.84,0.63,11.62,234.76,100591.52,100637.36,0.0,0.0,dec_20260711T124121429694
t04_00015,4,2024-03-28 07:00:00+00:00,2024-03-28 09:00:00+00:00,LONG,,CONTINUATION,0.625793,0.690188,0.003,0.00291,301.91,0.17,2196.193,2178.9682,2230.6426,2195.781,TIMEOUT,-0.023199,-0.096174,-7.0,-29.04,1.19,22.03,292.82,100637.36,100608.33,0.000289,0.000289,dec_20260711T124121610813
t04_00016,4,2024-03-28 12:00:00+00:00,2024-03-28 14:00:00+00:00,LONG,,CONTINUATION,0.883294,0.809371,0.003,0.002919,301.82,0.12,2198.4205,2173.9475,2247.3666,2214.9915,TIMEOUT,0.658843,0.606719,198.85,183.12,0.84,15.73,293.68,100608.33,100791.45,0.0,0.0,dec_20260711T124121617946
t04_00017,4,2024-04-01 02:00:00+00:00,2024-04-01 04:00:00+00:00,LONG,,BREAKOUT,0.92507,0.923017,0.003,0.002708,302.37,0.06,2242.1855,2196.701,2333.1544,2256.63,TIMEOUT,0.286626,0.25823,86.67,78.08,0.42,8.59,272.91,100791.45,100869.53,0.0,0.0,dec_20260711T124121621741
t04_00018,4,2024-04-02 17:00:00+00:00,2024-04-02 19:00:00+00:00,LONG,,CONTINUATION,0.873644,0.742198,0.003,0.00296,302.61,0.09,2263.628,2230.4476,2329.9887,2261.7325,TIMEOUT,-0.056375,-0.093432,-17.06,-28.27,0.63,11.21,298.62,100869.53,100841.25,0.00028,0.00028,dec_20260711T124121734159
t04_00019,4,2024-04-02 22:00:00+00:00,2024-04-03 01:00:00+00:00,LONG,,CONTINUATION,0.842257,0.7323,0.003,0.002599,302.52,0.06,2275.0967,2231.4085,2362.4731,2281.85,TIMEOUT,0.133942,0.106902,40.52,32.34,0.42,8.18,262.13,100841.25,100873.59,0.0,0.0,dec_20260711T124121741561
t04_00020,4,2024-04-04 21:00:00+00:00,2024-04-04 23:00:00+00:00,LONG,,FAILED_BREAKOUT,0.731969,0.750744,0.0021,0.001952,211.83,0.06,2294.678,2261.8539,2360.3262,2290.43,TIMEOUT,-0.120323,-0.157881,-25.49,-33.44,0.42,7.96,196.94,100873.59,100840.15,0.000332,0.000332,dec_20260711T124121861890
t04_00021,4,2024-04-05 16:00:00+00:00,2024-04-05 18:00:00+00:00,LONG,,CONTINUATION,0.903455,0.898623,0.0025,0.002471,252.1,0.05,2295.9155,2246.0853,2395.5759,2326.23,TIMEOUT,0.60124,0.57623,151.57,145.27,0.35,6.3,249.15,100840.15,100985.42,0.0,0.0,dec_20260711T124121911032
t04_00022,4,2024-04-05 17:00:00+00:00,2024-04-05 19:00:00+00:00,LONG,,CONTINUATION,0.876778,0.844383,0.0025,0.002131,252.46,0.04,2309.268,2255.4653,2416.8734,2326.665,TIMEOUT,0.27564,0.255898,69.59,64.6,0.28,4.98,215.21,100985.42,101050.02,0.0,0.0,dec_20260711T124121914893
t04_00023,4,2024-04-08 05:00:00+00:00,2024-04-08 07:00:00+00:00,LONG,,CONTINUATION,0.774547,0.870142,0.003,0.002799,303.15,0.04,2333.8785,2263.1756,2475.2842,2339.954,TIMEOUT,0.080165,0.063856,24.3,19.36,0.28,4.94,282.81,101050.02,101069.38,0.0,0.0,dec_20260711T124121929118
t04_00024,4,2024-04-09 04:00:00+00:00,2024-04-09 06:00:00+00:00,LONG,,CONTINUATION,0.789755,0.67927,0.003,0.002899,303.21,0.09,2341.488,2308.9326,2406.5987,2344.1,TIMEOUT,0.07753,0.037875,23.51,11.48,0.63,12.02,293.0,101069.38,101080.86,0.0,0.0,dec_20260711T124122000260
t04_00025,4,2024-04-11 20:00:00+00:00,2024-04-11 22:00:00+00:00,LONG,,CONTINUATION,0.941127,0.903537,0.0025,0.00224,252.7,0.05,2353.643,2308.3607,2444.2076,2372.825,TIMEOUT,0.379541,0.354689,95.91,89.63,0.35,6.28,226.41,101080.86,101170.49,0.0,0.0,dec_20260711T124122195159
t04_00026,4,2024-04-11 21:00:00+00:00,2024-04-11 23:00:00+00:00,LONG,,CONTINUATION,0.928632,0.855832,0.0025,0.002385,252.93,0.05,2356.953,2308.6869,2453.4851,2374.69,TIMEOUT,0.350631,0.325011,88.69,82.21,0.35,6.48,241.33,101170.49,101252.7,0.0,0.0,dec_20260711T124122199168
t04_00027,4,2024-04-19 04:00:00+00:00,2024-04-19 06:00:00+00:00,LONG,,CONTINUATION,0.845825,0.953524,0.003,0.002901,303.76,0.06,2386.072,2337.1175,2483.9809,2390.6685,TIMEOUT,0.090792,0.066181,27.58,20.1,0.42,7.48,293.73,101252.7,101272.8,0.0,0.0,dec_20260711T124122566792
