year,month,source,profile,risk_mode,risk_mult,starting_equity,ending_equity,net_pnl,profit_pct,pf,win_rate,trade_count,max_dd_pct,max_daily_dd_pct,sharpe,sortino,target_5_hit,target_8_hit,target_10_hit,daily_dd_breach,total_dd_breach,verdict,computed_lot
2024,2024-02,fbs,SPRINT_9_9_3_3_RETAIL_SAFE,1.50pct_equity,15.0,66153.55,66399.7,246.15,0.37,3.594,69.96,536,7.05,0.7,31.7914,24.6527,False,False,False,False,False,PASS_NO_TARGET,0.99
2024,2024-03,fbs,SPRINT_9_9_3_3_RETAIL_SAFE,1.50pct_equity,15.0,66399.7,69468.55,3068.85,4.62,3.594,69.96,536,7.05,0.7,31.7914,24.6527,False,False,False,False,False,PASS_NO_TARGET,1.0
2024,2024-04,fbs,SPRINT_9_9_3_3_RETAIL_SAFE,1.50pct_equity,15.0,69468.55,72389.95,2921.4,4.21,3.594,69.96,536,7.05,0.7,31.7914,24.6527,False,False,False,False,False,PASS_NO_TARGET,1.0
2024,2024-05,fbs,SPRINT_9_9_3_3_RETAIL_SAFE,1.50pct_equity,15.0,72389.95,74072.95,1683.0,2.32,3.594,69.96,536,7.05,0.7,31.7914,24.6527,False,False,False,False,False,PASS_NO_TARGET,1.0
2024,2024-06,fbs,SPRINT_9_9_3_3_RETAIL_SAFE,1.50pct_equity,15.0,74072.95,74330.05,257.1,0.35,3.594,69.96,536,7.05,0.7,31.7914,24.6527,False,False,False,False,False,PASS_NO_TARGET,1.0
2024,2024-07,fbs,SPRINT_9_9_3_3_RETAIL_SAFE,1.50pct_equity,15.0,74330.05,77747.95,3417.9,4.6,3.594,69.96,536,7.05,0.7,31.7914,24.6527,False,False,False,False,False,PASS_NO_TARGET,1.0
2024,2024-08,fbs,SPRINT_9_9_3_3_RETAIL_SAFE,1.50pct_equity,15.0,77747.95,78358.9,610.95,0.79,3.594,69.96,536,7.05,0.7,31.7914,24.6527,False,False,False,False,False,PASS_NO_TARGET,1.0
2024,2024-09,fbs,SPRINT_9_9_3_3_RETAIL_SAFE,1.50pct_equity,15.0,78358.9,80595.4,2236.5,2.85,3.594,69.96,536,7.05,0.7,31.7914,24.6527,False,False,False,False,False,PASS_NO_TARGET,1.0
2024,2024-10,fbs,SPRINT_9_9_3_3_RETAIL_SAFE,1.50pct_equity,15.0,80595.4,81832.3,1236.9,1.53,3.594,69.96,536,7.05,0.7,31.7914,24.6527,False,False,False,False,False,PASS_NO_TARGET,1.0
2024,2024-11,fbs,SPRINT_9_9_3_3_RETAIL_SAFE,1.50pct_equity,15.0,81832.3,84128.95,2296.65,2.81,3.594,69.96,536,7.05,0.7,31.7914,24.6527,False,False,False,False,False,PASS_NO_TARGET,1.0
2024,2024-12,fbs,SPRINT_9_9_3_3_RETAIL_SAFE,1.50pct_equity,15.0,84128.95,86299.45,2170.5,2.58,3.594,69.96,536,7.05,0.7,31.7914,24.6527,False,False,False,False,False,PASS_NO_TARGET,1.0
2025,2025-01,fbs,SPRINT_9_9_3_3_RETAIL_SAFE,1.50pct_equity,15.0,86299.45,88900.0,2600.55,3.01,5.7995,69.26,514,11.85,1.19,44.0436,34.5737,False,False,False,False,True,FAIL_TOTAL_DD,1.0
2025,2025-02,fbs,SPRINT_9_9_3_3_RETAIL_SAFE,1.50pct_equity,15.0,88900.0,91827.1,2927.1,3.29,5.7995,69.26,514,11.85,1.19,44.0436,34.5737,False,False,False,False,True,FAIL_TOTAL_DD,1.0
2025,2025-03,fbs,SPRINT_9_9_3_3_RETAIL_SAFE,1.50pct_equity,15.0,91827.1,94114.15,2287.05,2.49,5.7995,69.26,514,11.85,1.19,44.0436,34.5737,False,False,False,False,True,FAIL_TOTAL_DD,1.0
2025,2025-04,fbs,SPRINT_9_9_3_3_RETAIL_SAFE,1.50pct_equity,15.0,94114.15,100967.95,6853.8,7.28,5.7995,69.26,514,11.85,1.19,44.0436,34.5737,True,False,False,False,True,FAIL_TOTAL_DD,1.0
2025,2025-05,fbs,SPRINT_9_9_3_3_RETAIL_SAFE,1.50pct_equity,15.0,100967.95,106594.15,5626.2,5.57,5.7995,69.26,514,11.85,1.19,44.0436,34.5737,True,False,False,False,True,FAIL_TOTAL_DD,1.0
2025,2025-06,fbs,SPRINT_9_9_3_3_RETAIL_SAFE,1.50pct_equity,15.0,106594.15,109178.65,2584.5,2.42,5.7995,69.26,514,11.85,1.19,44.0436,34.5737,False,False,False,False,True,FAIL_TOTAL_DD,1.0
2025,2025-07,fbs,SPRINT_9_9_3_3_RETAIL_SAFE,1.50pct_equity,15.0,109178.65,112606.15,3427.5,3.14,5.7995,69.26,514,11.85,1.19,44.0436,34.5737,False,False,False,False,True,FAIL_TOTAL_DD,1.0
2025,2025-08,fbs,SPRINT_9_9_3_3_RETAIL_SAFE,1.50pct_equity,15.0,112606.15,114816.55,2210.4,1.96,5.7995,69.26,514,11.85,1.19,44.0436,34.5737,False,False,False,False,True,FAIL_TOTAL_DD,1.0
2025,2025-09,fbs,SPRINT_9_9_3_3_RETAIL_SAFE,1.50pct_equity,15.0,114816.55,119566.3,4749.75,4.14,5.7995,69.26,514,11.85,1.19,44.0436,34.5737,False,False,False,False,True,FAIL_TOTAL_DD,1.0
2025,2025-10,fbs,SPRINT_9_9_3_3_RETAIL_SAFE,1.50pct_equity,15.0,119566.3,130699.0,11132.7,9.31,5.7995,69.26,514,11.85,1.19,44.0436,34.5737,True,True,False,False,True,FAIL_TOTAL_DD,1.0
2025,2025-11,fbs,SPRINT_9_9_3_3_RETAIL_SAFE,1.50pct_equity,15.0,130699.0,135267.85,4568.85,3.5,5.7995,69.26,514,11.85,1.19,44.0436,34.5737,False,False,False,False,True,FAIL_TOTAL_DD,1.0
2025,2025-12,fbs,SPRINT_9_9_3_3_RETAIL_SAFE,1.50pct_equity,15.0,135267.85,140113.0,4845.15,3.58,5.7995,69.26,514,11.85,1.19,44.0436,34.5737,False,False,False,False,True,FAIL_TOTAL_DD,1.0
