source,month,risk_mode,rolling_7d_pct,rolling_14d_pct,rolling_30d_pct,rolling_60d_pct,target_5_30d,target_8_30d,target_10_30d,target_10_weekly
fbs,2025-11,fixed_0.01_lot,0.3,0.6,1.28,2.57,False,False,False,False
fbs,2025-12,fixed_0.01_lot,0.7,1.4,3.02,6.03,False,False,False,False
fbs,2020-05,0.25pct_equity,0.29,0.58,1.25,2.5,False,False,False,False
fbs,2020-06,0.25pct_equity,0.3,0.6,1.29,2.58,False,False,False,False
fbs,2020-07,0.25pct_equity,0.43,0.86,1.84,3.68,False,False,False,False
fbs,2020-08,0.25pct_equity,1.11,2.22,4.77,9.53,False,False,False,False
fbs,2020-09,0.25pct_equity,0.6,1.2,2.57,5.15,False,False,False,False
fbs,2020-10,0.25pct_equity,0.14,0.28,0.6,1.21,False,False,False,False
fbs,2020-11,0.25pct_equity,0.54,1.09,2.34,4.67,False,False,False,False
fbs,2020-12,0.25pct_equity,0.46,0.92,1.97,3.95,False,False,False,False
fbs,2021-01,0.25pct_equity,0.52,1.04,2.23,4.47,False,False,False,False
fbs,2021-02,0.25pct_equity,0.51,1.02,2.2,4.4,False,False,False,False
fbs,2021-03,0.25pct_equity,0.27,0.54,1.15,2.3,False,False,False,False
fbs,2021-04,0.25pct_equity,0.22,0.45,0.96,1.92,False,False,False,False
fbs,2021-05,0.25pct_equity,0.45,0.9,1.93,3.86,False,False,False,False
fbs,2021-06,0.25pct_equity,0.31,0.63,1.35,2.7,False,False,False,False
fbs,2021-07,0.25pct_equity,0.14,0.28,0.61,1.22,False,False,False,False
fbs,2021-08,0.25pct_equity,0.58,1.16,2.49,4.98,False,False,False,False
fbs,2021-09,0.25pct_equity,0.34,0.68,1.46,2.91,False,False,False,False
fbs,2021-10,0.25pct_equity,0.25,0.51,1.09,2.19,False,False,False,False
fbs,2021-11,0.25pct_equity,0.57,1.14,2.45,4.89,False,False,False,False
fbs,2021-12,0.25pct_equity,0.2,0.39,0.85,1.69,False,False,False,False
fbs,2022-01,0.25pct_equity,0.3,0.61,1.31,2.62,False,False,False,False
fbs,2022-02,0.25pct_equity,0.21,0.43,0.91,1.83,False,False,False,False
fbs,2022-03,0.25pct_equity,1.46,2.91,6.26,12.52,True,False,False,False
fbs,2022-04,0.25pct_equity,0.24,0.47,1.01,2.02,False,False,False,False
fbs,2022-05,0.25pct_equity,0.31,0.62,1.32,2.65,False,False,False,False
fbs,2022-06,0.25pct_equity,0.23,0.47,1.01,2.01,False,False,False,False
fbs,2022-07,0.25pct_equity,0.45,0.9,1.94,3.89,False,False,False,False
fbs,2022-08,0.25pct_equity,0.3,0.59,1.27,2.54,False,False,False,False
fbs,2022-09,0.25pct_equity,0.24,0.49,1.04,2.09,False,False,False,False
fbs,2022-10,0.25pct_equity,0.23,0.46,0.99,1.98,False,False,False,False
fbs,2022-11,0.25pct_equity,0.35,0.69,1.49,2.98,False,False,False,False
fbs,2022-12,0.25pct_equity,0.28,0.56,1.21,2.42,False,False,False,False
fbs,2023-01,0.25pct_equity,0.28,0.57,1.22,2.44,False,False,False,False
fbs,2023-02,0.25pct_equity,0.42,0.84,1.8,3.6,False,False,False,False
fbs,2023-03,0.25pct_equity,0.82,1.63,3.51,7.02,False,False,False,False
fbs,2023-04,0.25pct_equity,0.5,0.99,2.14,4.28,False,False,False,False
fbs,2023-05,0.25pct_equity,0.53,1.05,2.26,4.52,False,False,False,False
fbs,2023-06,0.25pct_equity,-0.01,-0.01,-0.03,-0.06,False,False,False,False
fbs,2023-07,0.25pct_equity,0.24,0.49,1.04,2.09,False,False,False,False
fbs,2023-08,0.25pct_equity,0.25,0.5,1.08,2.16,False,False,False,False
fbs,2023-09,0.25pct_equity,0.53,1.07,2.29,4.59,False,False,False,False
fbs,2023-10,0.25pct_equity,0.51,1.03,2.21,4.43,False,False,False,False
fbs,2023-11,0.25pct_equity,0.38,0.77,1.65,3.3,False,False,False,False
fbs,2023-12,0.25pct_equity,0.52,1.04,2.24,4.48,False,False,False,False
fbs,2024-01,0.25pct_equity,0.55,1.1,2.37,4.74,False,False,False,False
fbs,2024-02,0.25pct_equity,-0.03,-0.06,-0.14,-0.27,False,False,False,False
fbs,2024-03,0.25pct_equity,0.98,1.95,4.2,8.39,False,False,False,False
fbs,2024-04,0.25pct_equity,0.96,1.91,4.12,8.23,False,False,False,False
fbs,2024-05,0.25pct_equity,0.68,1.35,2.9,5.81,False,False,False,False
fbs,2024-06,0.25pct_equity,0.35,0.71,1.52,3.04,False,False,False,False
fbs,2024-07,0.25pct_equity,1.12,2.23,4.8,9.61,False,False,False,False
fbs,2024-08,0.25pct_equity,0.38,0.76,1.63,3.26,False,False,False,False
fbs,2024-09,0.25pct_equity,0.79,1.58,3.4,6.8,False,False,False,False
fbs,2024-10,0.25pct_equity,0.59,1.19,2.55,5.1,False,False,False,False
fbs,2024-11,0.25pct_equity,0.8,1.59,3.42,6.85,False,False,False,False
fbs,2024-12,0.25pct_equity,0.64,1.28,2.75,5.49,False,False,False,False
fbs,2025-01,0.25pct_equity,0.76,1.52,3.26,6.52,False,False,False,False
fbs,2025-02,0.25pct_equity,1.07,2.15,4.61,9.22,False,False,False,False
fbs,2025-03,0.25pct_equity,0.83,1.66,3.57,7.14,False,False,False,False
fbs,2025-04,0.25pct_equity,2.14,4.29,9.22,18.44,True,True,False,False
fbs,2025-05,0.25pct_equity,1.85,3.7,7.95,15.91,True,False,False,False
fbs,2025-06,0.25pct_equity,0.62,1.25,2.69,5.37,False,False,False,False
fbs,2025-07,0.25pct_equity,1.22,2.44,5.24,10.49,True,False,False,False
fbs,2025-08,0.25pct_equity,0.49,0.97,2.09,4.19,False,False,False,False
fbs,2025-09,0.25pct_equity,1.27,2.55,5.48,10.95,True,False,False,False
fbs,2025-10,0.25pct_equity,2.87,5.75,12.36,24.71,True,True,True,False
fbs,2025-11,0.25pct_equity,0.75,1.49,3.21,6.42,False,False,False,False
fbs,2025-12,0.25pct_equity,1.75,3.51,7.54,15.09,True,False,False,False
fbs,2020-05,0.50pct_equity,0.58,1.16,2.5,5.0,False,False,False,False
fbs,2020-06,0.50pct_equity,0.6,1.2,2.58,5.15,False,False,False,False
fbs,2020-07,0.50pct_equity,0.86,1.71,3.68,7.37,False,False,False,False
fbs,2020-08,0.50pct_equity,2.22,4.43,9.53,19.06,True,True,False,False
fbs,2020-09,0.50pct_equity,1.2,2.4,5.15,10.3,True,False,False,False
fbs,2020-10,0.50pct_equity,0.28,0.56,1.21,2.41,False,False,False,False
fbs,2020-11,0.50pct_equity,1.09,2.17,4.67,9.34,False,False,False,False
fbs,2020-12,0.50pct_equity,0.92,1.84,3.95,7.89,False,False,False,False
fbs,2021-01,0.50pct_equity,1.04,2.08,4.47,8.93,False,False,False,False
fbs,2021-02,0.50pct_equity,1.02,2.05,4.4,8.8,False,False,False,False
fbs,2021-03,0.50pct_equity,0.54,1.07,2.3,4.61,False,False,False,False
fbs,2021-04,0.50pct_equity,0.45,0.89,1.92,3.85,False,False,False,False
fbs,2021-05,0.50pct_equity,0.9,1.79,3.86,7.71,False,False,False,False
fbs,2021-06,0.50pct_equity,0.63,1.26,2.7,5.4,False,False,False,False
fbs,2021-07,0.50pct_equity,0.28,0.57,1.22,2.44,False,False,False,False
fbs,2021-08,0.50pct_equity,1.16,2.32,4.98,9.97,False,False,False,False
fbs,2021-09,0.50pct_equity,0.68,1.35,2.91,5.82,False,False,False,False
fbs,2021-10,0.50pct_equity,0.51,1.02,2.19,4.37,False,False,False,False
fbs,2021-11,0.50pct_equity,1.14,2.27,4.89,9.78,False,False,False,False
fbs,2021-12,0.50pct_equity,0.39,0.79,1.69,3.38,False,False,False,False
fbs,2022-01,0.50pct_equity,0.61,1.22,2.62,5.24,False,False,False,False
fbs,2022-02,0.50pct_equity,0.43,0.85,1.83,3.66,False,False,False,False
fbs,2022-03,0.50pct_equity,2.91,5.82,12.52,25.03,True,True,True,False
fbs,2022-04,0.50pct_equity,0.47,0.94,2.02,4.05,False,False,False,False
fbs,2022-05,0.50pct_equity,0.62,1.23,2.65,5.29,False,False,False,False
fbs,2022-06,0.50pct_equity,0.47,0.94,2.01,4.03,False,False,False,False
fbs,2022-07,0.50pct_equity,0.9,1.81,3.89,7.77,False,False,False,False
fbs,2022-08,0.50pct_equity,0.59,1.18,2.54,5.08,False,False,False,False
fbs,2022-09,0.50pct_equity,0.49,0.97,2.09,4.17,False,False,False,False
fbs,2022-10,0.50pct_equity,0.46,0.92,1.98,3.96,False,False,False,False
fbs,2022-11,0.50pct_equity,0.69,1.39,2.98,5.96,False,False,False,False
fbs,2022-12,0.50pct_equity,0.56,1.12,2.42,4.83,False,False,False,False
fbs,2023-01,0.50pct_equity,0.57,1.14,2.44,4.89,False,False,False,False
fbs,2023-02,0.50pct_equity,0.84,1.68,3.6,7.2,False,False,False,False
fbs,2023-03,0.50pct_equity,1.63,3.26,7.02,14.03,True,False,False,False
fbs,2023-04,0.50pct_equity,0.99,1.99,4.28,8.55,False,False,False,False
fbs,2023-05,0.50pct_equity,1.05,2.1,4.52,9.05,False,False,False,False
fbs,2023-06,0.50pct_equity,-0.01,-0.03,-0.06,-0.12,False,False,False,False
fbs,2023-07,0.50pct_equity,0.49,0.97,2.09,4.18,False,False,False,False
fbs,2023-08,0.50pct_equity,0.5,1.01,2.16,4.32,False,False,False,False
fbs,2023-09,0.50pct_equity,1.07,2.13,4.59,9.18,False,False,False,False
fbs,2023-10,0.50pct_equity,1.03,2.06,4.43,8.85,False,False,False,False
fbs,2023-11,0.50pct_equity,0.77,1.53,3.3,6.59,False,False,False,False
fbs,2023-12,0.50pct_equity,1.04,2.09,4.48,8.97,False,False,False,False
fbs,2024-01,0.50pct_equity,1.1,2.2,4.74,9.48,False,False,False,False
fbs,2024-02,0.50pct_equity,-0.06,-0.13,-0.27,-0.55,False,False,False,False
fbs,2024-03,0.50pct_equity,1.95,3.9,8.39,16.79,True,True,False,False
fbs,2024-04,0.50pct_equity,1.91,3.83,8.23,16.46,True,True,False,False
fbs,2024-05,0.50pct_equity,1.35,2.7,5.81,11.61,True,False,False,False
fbs,2024-06,0.50pct_equity,0.71,1.41,3.04,6.08,False,False,False,False
fbs,2024-07,0.50pct_equity,2.23,4.47,9.61,19.22,True,True,False,False
fbs,2024-08,0.50pct_equity,0.76,1.52,3.26,6.51,False,False,False,False
fbs,2024-09,0.50pct_equity,1.58,3.17,6.8,13.61,True,False,False,False
fbs,2024-10,0.50pct_equity,1.19,2.37,5.1,10.2,True,False,False,False
fbs,2024-11,0.50pct_equity,1.59,3.19,6.85,13.7,True,False,False,False
fbs,2024-12,0.50pct_equity,1.28,2.55,5.49,10.98,True,False,False,False
fbs,2025-01,0.50pct_equity,1.52,3.03,6.52,13.04,True,False,False,False
fbs,2025-02,0.50pct_equity,2.15,4.29,9.22,18.45,True,True,False,False
fbs,2025-03,0.50pct_equity,1.66,3.32,7.14,14.27,True,False,False,False
fbs,2025-04,0.50pct_equity,4.29,8.58,18.44,36.88,True,True,True,False
fbs,2025-05,0.50pct_equity,3.7,7.4,15.91,31.81,True,True,True,False
fbs,2025-06,0.50pct_equity,1.25,2.5,5.37,10.75,True,False,False,False
fbs,2025-07,0.50pct_equity,2.44,4.88,10.49,20.97,True,True,True,False
fbs,2025-08,0.50pct_equity,0.97,1.95,4.19,8.37,False,False,False,False
fbs,2025-09,0.50pct_equity,2.55,5.09,10.95,21.9,True,True,True,False
fbs,2025-10,0.50pct_equity,5.75,11.5,24.71,49.43,True,True,True,False
fbs,2025-11,0.50pct_equity,1.49,2.99,6.42,12.84,True,False,False,False
fbs,2025-12,0.50pct_equity,3.51,7.02,15.09,30.17,True,True,True,False
fbs,2020-05,0.75pct_equity,0.87,1.74,3.75,7.5,False,False,False,False
fbs,2020-06,0.75pct_equity,0.9,1.8,3.86,7.73,False,False,False,False
fbs,2020-07,0.75pct_equity,1.28,2.57,5.53,11.05,True,False,False,False
fbs,2020-08,0.75pct_equity,3.33,6.65,14.3,28.6,True,True,True,False
fbs,2020-09,0.75pct_equity,1.8,3.59,7.72,15.45,True,False,False,False
fbs,2020-10,0.75pct_equity,0.42,0.84,1.81,3.62,False,False,False,False
fbs,2020-11,0.75pct_equity,1.63,3.26,7.01,14.01,True,False,False,False
fbs,2020-12,0.75pct_equity,1.38,2.75,5.92,11.84,True,False,False,False
fbs,2021-01,0.75pct_equity,1.56,3.12,6.7,13.4,True,False,False,False
fbs,2021-02,0.75pct_equity,1.53,3.07,6.6,13.2,True,False,False,False
fbs,2021-03,0.75pct_equity,0.8,1.61,3.46,6.91,False,False,False,False
fbs,2021-04,0.75pct_equity,0.67,1.34,2.89,5.77,False,False,False,False
fbs,2021-05,0.75pct_equity,1.34,2.69,5.78,11.57,True,False,False,False
fbs,2021-06,0.75pct_equity,0.94,1.88,4.05,8.1,False,False,False,False
fbs,2021-07,0.75pct_equity,0.43,0.85,1.83,3.67,False,False,False,False
fbs,2021-08,0.75pct_equity,1.74,3.48,7.47,14.95,True,False,False,False
fbs,2021-09,0.75pct_equity,1.02,2.03,4.37,8.74,False,False,False,False
fbs,2021-10,0.75pct_equity,0.76,1.52,3.28,6.56,False,False,False,False
fbs,2021-11,0.75pct_equity,1.71,3.41,7.34,14.67,True,False,False,False
fbs,2021-12,0.75pct_equity,0.59,1.18,2.54,5.07,False,False,False,False
fbs,2022-01,0.75pct_equity,0.91,1.83,3.93,7.86,False,False,False,False
fbs,2022-02,0.75pct_equity,0.64,1.28,2.74,5.49,False,False,False,False
fbs,2022-03,0.75pct_equity,4.37,8.73,18.77,37.55,True,True,True,False
fbs,2022-04,0.75pct_equity,0.71,1.41,3.04,6.07,False,False,False,False
fbs,2022-05,0.75pct_equity,0.92,1.85,3.97,7.94,False,False,False,False
fbs,2022-06,0.75pct_equity,0.7,1.41,3.02,6.04,False,False,False,False
fbs,2022-07,0.75pct_equity,1.36,2.71,5.83,11.66,True,False,False,False
fbs,2022-08,0.75pct_equity,0.89,1.77,3.81,7.62,False,False,False,False
fbs,2022-09,0.75pct_equity,0.73,1.46,3.13,6.26,False,False,False,False
fbs,2022-10,0.75pct_equity,0.69,1.38,2.97,5.95,False,False,False,False
fbs,2022-11,0.75pct_equity,1.04,2.08,4.47,8.94,False,False,False,False
fbs,2022-12,0.75pct_equity,0.84,1.68,3.62,7.25,False,False,False,False
fbs,2023-01,0.75pct_equity,0.85,1.71,3.67,7.33,False,False,False,False
fbs,2023-02,0.75pct_equity,1.26,2.51,5.4,10.81,True,False,False,False
fbs,2023-03,0.75pct_equity,2.45,4.89,10.52,21.05,True,True,True,False
fbs,2023-04,0.75pct_equity,1.49,2.98,6.41,12.83,True,False,False,False
fbs,2023-05,0.75pct_equity,1.58,3.16,6.79,13.58,True,False,False,False
fbs,2023-06,0.75pct_equity,-0.02,-0.04,-0.09,-0.19,False,False,False,False
fbs,2023-07,0.75pct_equity,0.73,1.46,3.13,6.26,False,False,False,False
fbs,2023-08,0.75pct_equity,0.75,1.51,3.24,6.48,False,False,False,False
fbs,2023-09,0.75pct_equity,1.6,3.2,6.88,13.76,True,False,False,False
fbs,2023-10,0.75pct_equity,1.54,3.09,6.64,13.28,True,False,False,False
fbs,2023-11,0.75pct_equity,1.15,2.3,4.94,9.89,False,False,False,False
fbs,2023-12,0.75pct_equity,1.56,3.13,6.73,13.45,True,False,False,False
fbs,2024-01,0.75pct_equity,1.65,3.31,7.11,14.22,True,False,False,False
fbs,2024-02,0.75pct_equity,-0.1,-0.19,-0.41,-0.82,False,False,False,False
fbs,2024-03,0.75pct_equity,2.93,5.86,12.59,25.18,True,True,True,False
fbs,2024-04,0.75pct_equity,2.87,5.74,12.35,24.69,True,True,True,False
fbs,2024-05,0.75pct_equity,2.03,4.05,8.71,17.42,True,True,False,False
fbs,2024-06,0.75pct_equity,1.06,2.12,4.56,9.12,False,False,False,False
fbs,2024-07,0.75pct_equity,3.35,6.7,14.41,28.82,True,True,True,False
fbs,2024-08,0.75pct_equity,1.14,2.27,4.89,9.77,False,False,False,False
fbs,2024-09,0.75pct_equity,2.37,4.75,10.21,20.41,True,True,True,False
fbs,2024-10,0.75pct_equity,1.78,3.56,7.65,15.3,True,False,False,False
fbs,2024-11,0.75pct_equity,2.39,4.78,10.27,20.55,True,True,True,False
fbs,2024-12,0.75pct_equity,1.92,3.83,8.24,16.48,True,True,False,False
fbs,2025-01,0.75pct_equity,2.27,4.55,9.78,19.56,True,True,False,False
fbs,2025-02,0.75pct_equity,3.22,6.44,13.84,27.68,True,True,True,False
fbs,2025-03,0.75pct_equity,2.49,4.98,10.71,21.41,True,True,True,False
fbs,2025-04,0.75pct_equity,6.43,12.87,27.66,55.32,True,True,True,False
fbs,2025-05,0.75pct_equity,5.55,11.1,23.86,47.72,True,True,True,False
fbs,2025-06,0.75pct_equity,1.87,3.75,8.06,16.12,True,True,False,False
fbs,2025-07,0.75pct_equity,3.66,7.32,15.73,31.46,True,True,True,False
fbs,2025-08,0.75pct_equity,1.46,2.92,6.28,12.56,True,False,False,False
fbs,2025-09,0.75pct_equity,3.82,7.64,16.43,32.85,True,True,True,False
fbs,2025-10,0.75pct_equity,8.62,17.24,37.07,74.15,True,True,True,False
fbs,2025-11,0.75pct_equity,2.24,4.48,9.63,19.26,True,True,False,False
fbs,2025-12,0.75pct_equity,5.26,10.53,22.63,45.26,True,True,True,False
fbs,2020-05,1.00pct_equity,1.16,2.33,5.0,10.0,True,False,False,False
fbs,2020-06,1.00pct_equity,1.2,2.4,5.15,10.3,True,False,False,False
fbs,2020-07,1.00pct_equity,1.71,3.43,7.37,14.73,True,False,False,False
fbs,2020-08,1.00pct_equity,4.43,8.87,19.06,38.13,True,True,True,False
fbs,2020-09,1.00pct_equity,2.4,4.79,10.3,20.6,True,True,True,False
fbs,2020-10,1.00pct_equity,0.56,1.12,2.41,4.83,False,False,False,False
fbs,2020-11,1.00pct_equity,2.17,4.35,9.34,18.68,True,True,False,False
fbs,2020-12,1.00pct_equity,1.84,3.67,7.89,15.78,True,False,False,False
fbs,2021-01,1.00pct_equity,2.08,4.16,8.93,17.87,True,True,False,False
fbs,2021-02,1.00pct_equity,2.05,4.09,8.8,17.59,True,True,False,False
fbs,2021-03,1.00pct_equity,1.07,2.14,4.61,9.21,False,False,False,False
fbs,2021-04,1.00pct_equity,0.89,1.79,3.85,7.69,False,False,False,False
fbs,2021-05,1.00pct_equity,1.79,3.59,7.71,15.42,True,False,False,False
fbs,2021-06,1.00pct_equity,1.26,2.51,5.4,10.8,True,False,False,False
fbs,2021-07,1.00pct_equity,0.57,1.14,2.44,4.89,False,False,False,False
fbs,2021-08,1.00pct_equity,2.32,4.64,9.97,19.93,True,True,False,False
fbs,2021-09,1.00pct_equity,1.35,2.71,5.82,11.65,True,False,False,False
fbs,2021-10,1.00pct_equity,1.02,2.03,4.37,8.74,False,False,False,False
fbs,2021-11,1.00pct_equity,2.27,4.55,9.78,19.56,True,True,False,False
fbs,2021-12,1.00pct_equity,0.79,1.57,3.38,6.76,False,False,False,False
fbs,2022-01,1.00pct_equity,1.22,2.44,5.24,10.49,True,False,False,False
fbs,2022-02,1.00pct_equity,0.85,1.7,3.66,7.31,False,False,False,False
fbs,2022-03,1.00pct_equity,5.82,11.64,25.03,50.06,True,True,True,False
fbs,2022-04,1.00pct_equity,0.94,1.88,4.05,8.1,False,False,False,False
fbs,2022-05,1.00pct_equity,1.23,2.46,5.29,10.58,True,False,False,False
fbs,2022-06,1.00pct_equity,0.94,1.87,4.03,8.06,False,False,False,False
fbs,2022-07,1.00pct_equity,1.81,3.62,7.77,15.55,True,False,False,False
fbs,2022-08,1.00pct_equity,1.18,2.36,5.08,10.16,True,False,False,False
fbs,2022-09,1.00pct_equity,0.97,1.94,4.17,8.34,False,False,False,False
fbs,2022-10,1.00pct_equity,0.92,1.84,3.96,7.93,False,False,False,False
fbs,2022-11,1.00pct_equity,1.39,2.77,5.96,11.92,True,False,False,False
fbs,2022-12,1.00pct_equity,1.12,2.25,4.83,9.66,False,False,False,False
fbs,2023-01,1.00pct_equity,1.14,2.27,4.89,9.78,False,False,False,False
fbs,2023-02,1.00pct_equity,1.68,3.35,7.2,14.41,True,False,False,False
fbs,2023-03,1.00pct_equity,3.26,6.53,14.03,28.06,True,True,True,False
fbs,2023-04,1.00pct_equity,1.99,3.98,8.55,17.1,True,True,False,False
fbs,2023-05,1.00pct_equity,2.1,4.21,9.05,18.1,True,True,False,False
fbs,2023-06,1.00pct_equity,-0.03,-0.06,-0.12,-0.25,False,False,False,False
fbs,2023-07,1.00pct_equity,0.97,1.94,4.18,8.35,False,False,False,False
fbs,2023-08,1.00pct_equity,1.01,2.01,4.32,8.64,False,False,False,False
fbs,2023-09,1.00pct_equity,2.13,4.27,9.18,18.35,True,True,False,False
fbs,2023-10,1.00pct_equity,2.06,4.12,8.85,17.7,True,True,False,False
fbs,2023-11,1.00pct_equity,1.53,3.07,6.59,13.18,True,False,False,False
fbs,2023-12,1.00pct_equity,2.09,4.17,8.97,17.94,True,True,False,False
fbs,2024-01,1.00pct_equity,2.2,4.41,9.48,18.96,True,True,False,False
fbs,2024-02,1.00pct_equity,-0.13,-0.25,-0.55,-1.09,False,False,False,False
fbs,2024-03,1.00pct_equity,3.9,7.81,16.79,33.57,True,True,True,False
fbs,2024-04,1.00pct_equity,3.83,7.66,16.46,32.92,True,True,True,False
fbs,2024-05,1.00pct_equity,2.7,5.4,11.61,23.23,True,True,True,False
fbs,2024-06,1.00pct_equity,1.41,2.83,6.08,12.15,True,False,False,False
fbs,2024-07,1.00pct_equity,4.47,8.94,19.22,38.43,True,True,True,False
fbs,2024-08,1.00pct_equity,1.52,3.03,6.51,13.03,True,False,False,False
fbs,2024-09,1.00pct_equity,3.17,6.33,13.61,27.22,True,True,True,False
fbs,2024-10,1.00pct_equity,2.37,4.75,10.2,20.4,True,True,True,False
fbs,2024-11,1.00pct_equity,3.19,6.37,13.7,27.39,True,True,True,False
fbs,2024-12,1.00pct_equity,2.55,5.11,10.98,21.97,True,True,True,False
fbs,2025-01,1.00pct_equity,3.03,6.06,13.04,26.07,True,True,True,False
fbs,2025-02,1.00pct_equity,4.29,8.58,18.45,36.9,True,True,True,False
fbs,2025-03,1.00pct_equity,3.32,6.64,14.27,28.55,True,True,True,False
fbs,2025-04,1.00pct_equity,8.58,17.15,36.88,73.76,True,True,True,False
fbs,2025-05,1.00pct_equity,7.4,14.8,31.81,63.63,True,True,True,False
fbs,2025-06,1.00pct_equity,2.5,5.0,10.75,21.49,True,True,True,False
fbs,2025-07,1.00pct_equity,4.88,9.76,20.97,41.95,True,True,True,False
fbs,2025-08,1.00pct_equity,1.95,3.89,8.37,16.74,True,True,False,False
fbs,2025-09,1.00pct_equity,5.09,10.19,21.9,43.8,True,True,True,False
fbs,2025-10,1.00pct_equity,11.5,22.99,49.43,98.86,True,True,True,True
fbs,2025-11,1.00pct_equity,2.99,5.97,12.84,25.67,True,True,True,False
fbs,2025-12,1.00pct_equity,7.02,14.03,30.17,60.35,True,True,True,False
fbs,2020-05,1.25pct_equity,1.45,2.91,6.25,12.5,True,False,False,False
fbs,2020-06,1.25pct_equity,1.5,3.0,6.44,12.88,True,False,False,False
fbs,2020-07,1.25pct_equity,2.14,4.28,9.21,18.42,True,True,False,False
fbs,2020-08,1.25pct_equity,5.54,11.08,23.83,47.66,True,True,True,False
fbs,2020-09,1.25pct_equity,2.99,5.99,12.87,25.75,True,True,True,False
fbs,2020-10,1.25pct_equity,0.7,1.4,3.02,6.04,False,False,False,False
fbs,2020-11,1.25pct_equity,2.72,5.43,11.68,23.36,True,True,True,False
fbs,2020-12,1.25pct_equity,2.29,4.59,9.87,19.73,True,True,False,False
fbs,2021-01,1.25pct_equity,2.6,5.19,11.17,22.34,True,True,True,False
fbs,2021-02,1.25pct_equity,2.56,5.11,11.0,21.99,True,True,True,False
fbs,2021-03,1.25pct_equity,1.34,2.68,5.76,11.52,True,False,False,False
fbs,2021-04,1.25pct_equity,1.12,2.24,4.81,9.62,False,False,False,False
fbs,2021-05,1.25pct_equity,2.24,4.48,9.64,19.28,True,True,False,False
fbs,2021-06,1.25pct_equity,1.57,3.14,6.75,13.5,True,False,False,False
fbs,2021-07,1.25pct_equity,0.71,1.42,3.06,6.11,False,False,False,False
fbs,2021-08,1.25pct_equity,2.9,5.79,12.46,24.92,True,True,True,False
fbs,2021-09,1.25pct_equity,1.69,3.39,7.28,14.56,True,False,False,False
fbs,2021-10,1.25pct_equity,1.27,2.54,5.46,10.93,True,False,False,False
fbs,2021-11,1.25pct_equity,2.84,5.69,12.23,24.45,True,True,True,False
fbs,2021-12,1.25pct_equity,0.98,1.97,4.23,8.46,False,False,False,False
fbs,2022-01,1.25pct_equity,1.52,3.05,6.55,13.11,True,False,False,False
fbs,2022-02,1.25pct_equity,1.06,2.13,4.57,9.14,False,False,False,False
fbs,2022-03,1.25pct_equity,7.28,14.55,31.29,62.58,True,True,True,False
fbs,2022-04,1.25pct_equity,1.18,2.35,5.06,10.12,True,False,False,False
fbs,2022-05,1.25pct_equity,1.54,3.08,6.61,13.23,True,False,False,False
fbs,2022-06,1.25pct_equity,1.17,2.34,5.04,10.07,True,False,False,False
fbs,2022-07,1.25pct_equity,2.26,4.52,9.72,19.43,True,True,False,False
fbs,2022-08,1.25pct_equity,1.48,2.95,6.35,12.7,True,False,False,False
fbs,2022-09,1.25pct_equity,1.21,2.43,5.21,10.43,True,False,False,False
fbs,2022-10,1.25pct_equity,1.15,2.31,4.96,9.91,False,False,False,False
fbs,2022-11,1.25pct_equity,1.73,3.46,7.45,14.9,True,False,False,False
fbs,2022-12,1.25pct_equity,1.4,2.81,6.04,12.07,True,False,False,False
fbs,2023-01,1.25pct_equity,1.42,2.84,6.11,12.22,True,False,False,False
fbs,2023-02,1.25pct_equity,2.09,4.19,9.01,18.01,True,True,False,False
fbs,2023-03,1.25pct_equity,4.08,8.16,17.54,35.08,True,True,True,False
fbs,2023-04,1.25pct_equity,2.49,4.97,10.69,21.38,True,True,True,False
fbs,2023-05,1.25pct_equity,2.63,5.26,11.31,22.62,True,True,True,False
fbs,2023-06,1.25pct_equity,-0.04,-0.07,-0.16,-0.31,False,False,False,False
fbs,2023-07,1.25pct_equity,1.21,2.43,5.22,10.44,True,False,False,False
fbs,2023-08,1.25pct_equity,1.26,2.51,5.4,10.8,True,False,False,False
fbs,2023-09,1.25pct_equity,2.67,5.33,11.47,22.94,True,True,True,False
fbs,2023-10,1.25pct_equity,2.57,5.15,11.06,22.13,True,True,True,False
fbs,2023-11,1.25pct_equity,1.92,3.83,8.24,16.48,True,True,False,False
fbs,2023-12,1.25pct_equity,2.61,5.21,11.21,22.42,True,True,True,False
fbs,2024-01,1.25pct_equity,2.76,5.51,11.85,23.7,True,True,True,False
fbs,2024-02,1.25pct_equity,-0.16,-0.32,-0.68,-1.37,False,False,False,False
fbs,2024-03,1.25pct_equity,4.88,9.76,20.98,41.96,True,True,True,False
fbs,2024-04,1.25pct_equity,4.79,9.57,20.58,41.15,True,True,True,False
fbs,2024-05,1.25pct_equity,3.38,6.75,14.52,29.03,True,True,True,False
fbs,2024-06,1.25pct_equity,1.77,3.53,7.6,15.19,True,False,False,False
fbs,2024-07,1.25pct_equity,5.59,11.17,24.02,48.04,True,True,True,False
fbs,2024-08,1.25pct_equity,1.89,3.79,8.14,16.29,True,True,False,False
fbs,2024-09,1.25pct_equity,3.96,7.91,17.01,34.02,True,True,True,False
fbs,2024-10,1.25pct_equity,2.97,5.93,12.75,25.5,True,True,True,False
fbs,2024-11,1.25pct_equity,3.98,7.96,17.12,34.24,True,True,True,False
fbs,2024-12,1.25pct_equity,3.19,6.39,13.73,27.46,True,True,True,False
